"Ano";"Órgão Superior";"Órgão";"Unidade Gestora";"Categoria";"Origem";"Espécie";"Detalhamento";"Orçamento Atualizado (Valor Previsto)";"Receita Realizada (Valor Arrecadado)";"% Previsto/Realizado";"Valor Lançado";
"2021";"49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar";"22211 - Companhia Nacional de Abastecimento";"135100 - COMPANHIA NACIONAL DE ABASTECIMENTO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19909911 - OUTRAS RECEITAS-PRIMARIAS-PRINCIPAL";"10.963,00";"15.377,36";"140,27%";"0,00";
"2021";"26000 - Ministério da Educação";"26282 - Universidade Federal de Viçosa";"154051 - UNIVERSIDADE FEDERAL DE VICOSA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13100112 - ALUGUEIS E ARRENDAMENTOS-MULTAS E JUROS";"0,00";"22,40";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26234 - Universidade Federal do Espírito Santo";"153046 - UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19100911 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"31.904,00";"10.891,44";"34,14%";"0,00";
"2021";"24000 - Ministério da Ciência, Tecnologia e Inovação";"24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901 - FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13450323 - UTILIZ.REC.HIDRICOS-DEMAIS EMPRESAS-DIV.AT.";"0,00";"808,09";"0,00%";"0,00";
"2021";"33000 - Ministério da Previdência Social";"37202 - Instituto Nacional do Seguro Social";"510001 - COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19909912 - OUTRAS RECEITAS-PRIMARIAS-MULTAS E JUROS";"15.073,00";"280,87";"1,86%";"0,00";
"2021";"26000 - Ministério da Educação";"26240 - Universidade Federal da Paraíba";"153065 - UNIVERSIDADE FEDERAL DA PARAIBA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220611 - REST.DESPESAS EXERC.ANT.FIN.FTE.PRIM.-PRINC.";"0,00";"0,00";"0,00%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12191014 - CONT.MOV.TRANSM.VAL.CR.DIR.FIN-DIV.AT-MUL.JUR";"0,00";"266.387,67";"0,00%";"0,00";
"2021";"33000 - Ministério da Previdência Social";"33206 - Superintendência Nacional de Previdência Complementar";"333001 - COORD.GERAL DE ORC. FIN. E CONTABILIDADE";"2 - Receitas de Capital";"21 - Operações de Crédito";"211 - Operações de crédito - mercado interno";"21110011 - TITULOS DE RESPONS.TES.NAC.-MERC.INT.-PRINC.";"551.217,00";"0,00";"0,00%";"0,00";
"2021";"55000 - Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome";"55000 - Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome - Unidades com vínculo direto";"550002 - SETORIAL DE ORCAMENTO E FINANCAS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13100211 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.";"0,00";"14.682,04";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26235 - Universidade Federal de Goiás";"153052 - UNIVERSIDADE FEDERAL DE GOIAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19229911 - OUTRAS RESTITUICOES-PRINCIPAL";"5.859,00";"12.710,59";"216,94%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"2 - Receitas de Capital";"22 - Alienação de Bens";"222 - Alienação de bens imóveis";"22200016 - ALIENACAO DE BENS IMOVEIS-JUROS";"0,00";"144,98";"0,00%";"0,00";
"2021";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13220012 - DIVIDENDOS-MULTAS E JUROS";"0,00";"1.145.178,06";"0,00%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210212 - INDENIZ.POSSE/OCUP.ILICITA BENS PUB.-MUL.JUR.";"11.729,00";"5.345,26";"45,57%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25208 - Superintendência de Seguros Privados";"173039 - SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19100112 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-MUL.JUR";"0,00";"572,00";"0,00%";"0,00";
"2021";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13220011 - DIVIDENDOS-PRINCIPAL";"17.634.642,00";"92.577.594,67";"524,98%";"0,00";
"2021";"46000 - Ministério da Gestão e da Inovação em Serviços Públicos";"20202 - Fundação Escola Nacional de Administração Pública";"114702 - FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"7 - Receitas Correntes - intra-orçamentárias";"76 - Receita de Serviços";"761 - Serviços Administrativos e Comerciais Gerais";"76100111 - SERV.ADMIN.E COMERCIAIS GERAIS-PRINC.-INTRA";"20.366,00";"0,00";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26258 - Universidade Tecnológica Federal do Paraná";"153019 - UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA";"1 - Receitas Correntes";"17 - Transferências Correntes";"172 - Transferências dos Estados e do Distrito Federal e de suas Entidades";"17200011 - TRANSF.DOS ESTADOS,DF E SUAS ENTIDADES-PRINC.";"0,00";"1.020.000,00";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"154047 - FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220611 - REST.DESPESAS EXERC.ANT.FIN.FTE.PRIM.-PRINC.";"0,00";"0,00";"0,00%";"0,00";
"2021";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19219911 - OUTRAS INDENIZACOES-PRINCIPAL";"0,00";"21.710,61";"0,00%";"0,00";
"2021";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53903 - Fundo Constitucional de Financiamento do Nordeste";"537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11140158 - IPI-OUTROS PRODUTOS-JUROS DA DIVIDA ATIVA";"3.130.997,00";"0,00";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26436 - Instituto Federal Sul-rio-grandense";"158126 - INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19239911 - OUTROS RESSARCIMENTOS-PRINCIPAL";"0,00";"2.359,00";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26410 - Instituto Federal do Norte de Minas Gerais";"158121 - INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19100911 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"1.766,00";"1.811,86";"102,60%";"0,00";
"2021";"52000 - Ministério da Defesa";"52911 - Fundo Aeronáutico";"121002 - SECRETARIA DE ECON. E FIN.DA AER.- F.AER.";"1 - Receitas Correntes";"16 - Receita de Serviços";"162 - Serviços e Atividades Referentes à Navegação e ao Transporte";"16200211 - SERVICOS DE TRANSPORTE-PRINCIPAL";"328.866,00";"1.203.634,16";"366,00%";"0,00";
"2021";"52000 - Ministério da Defesa";"31280 - Caixa de Construções de Casas para o Pessoal da Marinha do Brasil";"773008 - DIRETORIA DE FINANCAS DA MARINHA - CCCPM";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210112 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-MUL.JUR";"0,00";"6.009,20";"0,00%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12190711 - CONTR.S/ARREC.FUNDOS INVEST.REGIONAIS-PRINC.";"352.070,00";"472.799,80";"134,29%";"0,00";
"2021";"26000 - Ministério da Educação";"26248 - Universidade Federal Rural de Pernambuco";"153165 - UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";"1 - Receitas Correntes";"14 - Receita Agropecuária";"140 - Receita Agropecuária";"14000011 - RECEITA AGROPECUARIA-PRINCIPAL";"9.504,00";"34.076,00";"358,54%";"0,00";
"2021";"24000 - Ministério da Ciência, Tecnologia e Inovação";"24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901 - FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13450311 - UTILIZACAO DE RECURSOS HIDRICOS-ITAIPU-PRINC.";"51.417.645,00";"38.165.714,91";"74,23%";"0,00";
"2021";"52000 - Ministério da Defesa";"52000 - Ministério da Defesa - Unidades com vínculo direto";"110407 - DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19219911 - OUTRAS INDENIZACOES-PRINCIPAL";"0,00";"300,00";"0,00%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12190813 - CONTRIBUICAO INDUSTRIAL RURAL-DIVIDA ATIVA";"48.504,00";"0,00";"0,00%";"0,00";
"2021";"42000 - Ministério da Cultura";"42207 - Instituto Brasileiro de Museus";"423001 - INSTITUTO BRASILEIRO DE MUSEUS - IBRAM";"2 - Receitas de Capital";"21 - Operações de Crédito";"211 - Operações de crédito - mercado interno";"21110011 - TITULOS DE RESPONS.TES.NAC.-MERC.INT.-PRINC.";"77.593.702,00";"0,00";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26419 - Instituto Federal do Rio Grande do Sul";"158141 - INST.FED.DE EDUC.,CIENC.E TEC.DO RS";"2 - Receitas de Capital";"21 - Operações de Crédito";"211 - Operações de crédito - mercado interno";"21110011 - TITULOS DE RESPONS.TES.NAC.-MERC.INT.-PRINC.";"247.485.853,00";"0,00";"0,00%";"0,00";
"2021";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"393001 - AGENCIA NACIONAL DE TRANSPORTES TERRESTRES";"2 - Receitas de Capital";"21 - Operações de Crédito";"211 - Operações de crédito - mercado interno";"21110011 - TITULOS DE RESPONS.TES.NAC.-MERC.INT.-PRINC.";"43.870.241,00";"0,00";"0,00%";"0,00";
"2021";"49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar";"22211 - Companhia Nacional de Abastecimento";"135100 - COMPANHIA NACIONAL DE ABASTECIMENTO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19909912 - OUTRAS RECEITAS-PRIMARIAS-MULTAS E JUROS";"3.513,00";"702,54";"20,00%";"0,00";
"2021";"53000 - Ministério da Integração e do Desenvolvimento Regional";"22203 - Companhia de Desenvolvimento dos Vales do São Francisco e do Parnaíba";"195006 - CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"2 - Receitas de Capital";"22 - Alienação de Bens";"221 - Alienação de bens móveis";"22130011 - ALIENACAO DE BENS MOVEIS E SEMOVENTES-PRINC.";"0,00";"184.143,97";"0,00%";"0,00";
"2021";"56000 - Ministério das Cidades";"29214 - Companhia Brasileira de Trens Urbanos";"275068 - CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL";"1 - Receitas Correntes";"17 - Transferências Correntes";"174 - Transferências de Instituições Privadas";"17400011 - TRANSFERENCIAS DE INSTITUICOES PRIVADAS-PRINC";"272.722,00";"253.571,14";"92,98%";"0,00";
"2021";"26000 - Ministério da Educação";"26436 - Instituto Federal Sul-rio-grandense";"158126 - INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE";"2 - Receitas de Capital";"22 - Alienação de Bens";"221 - Alienação de bens móveis";"22130011 - ALIENACAO DE BENS MOVEIS E SEMOVENTES-PRINC.";"0,00";"54.324,00";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"154032 - FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13100111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"114.000,00";"0,00";"0,00%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210051 - JUROS DE TITULOS DE RENDA-PRINCIPAL";"288.945.574,00";"0,00";"0,00%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12190422 - CONTR.SOCIAL SALARIO-EDUCACAO-PARCEL.-MUL.JUR";"0,00";"0,00";"0,00%";"129.221.286,59";
"2021";"26000 - Ministério da Educação";"26238 - Universidade Federal de Minas Gerais";"153062 - UNIVERSIDADE FEDERAL DE MINAS GERAIS";"7 - Receitas Correntes - intra-orçamentárias";"76 - Receita de Serviços";"761 - Serviços Administrativos e Comerciais Gerais";"76100111 - SERV.ADMIN.E COMERCIAIS GERAIS-PRINC.-INTRA";"15.285,00";"19.880,00";"130,06%";"0,00";
"2021";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20501 - Conselho Nacional de Desenvolvimento Científico e Tecnológico";"364001 - CNPQ - ADMINISTRACAO CENTRAL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19100911 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"0,00";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26267 - Universidade Federal da Integração Latino-Americana";"158658 - UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19909911 - OUTRAS RECEITAS-PRIMARIAS-PRINCIPAL";"10.708,00";"16,00";"0,15%";"0,00";
"2021";"40000 - Ministério do Trabalho e Emprego";"38901 - Fundo de Amparo ao Trabalhador";"380910 - COORD-GERAL DE ORCAMENTO, FIN. E CONT.- CGOFC";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220612 - REST.DESPESAS EXERC.ANT.FIN.FTE.PRIM.-MUL.JUR";"0,00";"0,00";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"154503 - FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19239911 - OUTROS RESSARCIMENTOS-PRINCIPAL";"0,00";"30.624,36";"0,00%";"0,00";
"2021";"22000 - Ministério da Agricultura e Pecuária";"22202 - Empresa Brasileira de Pesquisa Agropecuária";"135037 - EMBRAPA-SETORIAL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220632 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-MUL.JUR.";"0,00";"111.315,76";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26245 - Universidade Federal do Rio de Janeiro";"153115 - UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";"1 - Receitas Correntes";"16 - Receita de Serviços";"169 - Outros serviços";"16909911 - OUTROS SERVICOS-PRINCIPAL";"0,00";"75,00";"0,00%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25207 - Serviço Federal de Processamento de Dados";"806001 - SERPRO-SEDE - DEPARTAMENTO FINANCEIRO";"2 - Receitas de Capital";"22 - Alienação de Bens";"221 - Alienação de bens móveis";"22130011 - ALIENACAO DE BENS MOVEIS E SEMOVENTES-PRINC.";"0,00";"19.110,00";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26244 - Universidade Federal do Rio Grande do Sul";"153114 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"1 - Receitas Correntes";"14 - Receita Agropecuária";"140 - Receita Agropecuária";"14000011 - RECEITA AGROPECUARIA-PRINCIPAL";"509.300,00";"650.888,73";"127,80%";"0,00";
"2021";"26000 - Ministério da Educação";"26419 - Instituto Federal do Rio Grande do Sul";"158141 - INST.FED.DE EDUC.,CIENC.E TEC.DO RS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19100912 - MULTAS E JUROS PREVISTOS EM CONTRATOS-MUL.JUR";"0,00";"31,72";"0,00%";"0,00";
"2021";"39000 - Ministério dos Transportes";"29209 - VALEC Engenharia, Construções e Ferrovias S.A.";"275075 - VALEC ENGENHARIA, CONSTRUCOES E FERROVIAS S.A";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19239911 - OUTROS RESSARCIMENTOS-PRINCIPAL";"0,00";"2.200,75";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26411 - Instituto Federal do Sudeste de Minas Gerais";"158123 - INSTITUTO FED CIENCIA TECNOL SUDESTE MG";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220611 - REST.DESPESAS EXERC.ANT.FIN.FTE.PRIM.-PRINC.";"0,00";"0,00";"0,00%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13230011 - PARTICIPACOES-PRINCIPAL";"0,00";"391.522.234,81";"0,00%";"0,00";
"2021";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53000 - Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"530002 - ORCAMENTO E FINANCAS/MDR";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13450322 - UTILIZ.REC.HIDRICOS-DEMAIS EMPRESAS-MUL.JUR.";"0,00";"835,00";"0,00%";"0,00";
"2021";"25201 - Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"25201 - Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057 - BANCO CENTRAL DO BRASIL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19901211 - ENCARGOS LEGAIS PELA INSCR.EM DIV.ATIVA-PRINC";"0,00";"35.671,68";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26455 - Universidade Federal do Delta do Parnaíba";"156680 - UNIVERSIDADE FEDERAL DO DELTA DO PARNAIBA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19100111 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"0,00";"362,49";"0,00%";"0,00";
"2021";"30000 - Ministério da Justiça e Segurança Pública";"30802 - Polícia Rodoviária Federal";"200278 - COORDENACAO DE ORCAMENTO E FINANCAS - PRF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público";"19300111 - BENS,DIR.E VAL.PERD.EM FAVOR PODER PUB.-PRINC";"0,00";"187.076,79";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"154359 - FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA";"1 - Receitas Correntes";"17 - Transferências Correntes";"174 - Transferências de Instituições Privadas";"17400011 - TRANSFERENCIAS DE INSTITUICOES PRIVADAS-PRINC";"0,00";"- 1.346,53";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26267 - Universidade Federal da Integração Latino-Americana";"158658 - UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19219911 - OUTRAS INDENIZACOES-PRINCIPAL";"0,00";"85.759,25";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"154048 - FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL";"0,00";"118.320,81";"0,00%";"0,00";
"2021";"52000 - Ministério da Defesa";"52121 - Comando do Exército";"160075 - D CONT - SETORIAL FINANCEIRA";"1 - Receitas Correntes";"17 - Transferências Correntes";"172 - Transferências dos Estados e do Distrito Federal e de suas Entidades";"17200011 - TRANSF.DOS ESTADOS,DF E SUAS ENTIDADES-PRINC.";"2.960.000,00";"12.061.290,07";"407,48%";"0,00";
"2021";"26000 - Ministério da Educação";"26238 - Universidade Federal de Minas Gerais";"153062 - UNIVERSIDADE FEDERAL DE MINAS GERAIS";"1 - Receitas Correntes";"15 - Receita Industrial";"150 - Receita Industrial";"15000011 - RECEITA INDUSTRIAL-PRINCIPAL";"180.835,00";"44.379,33";"24,54%";"0,00";
"2021";"26000 - Ministério da Educação";"26424 - Instituto Federal do Tocantins";"158131 - INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16100111 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"10.482,00";"7.347,00";"70,09%";"0,00";
"2021";"41000 - Ministério das Comunicações";"41232 - Fundo de Universalização dos Serviços de Telecomunicações";"413047 - FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES";"1 - Receitas Correntes";"13 - Receita Patrimonial";"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";"13330413 - CESS.DIR.USO.RADFRQ-NAO.P.ORBITAIS/DA.PRC";"0,00";"59.136,06";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26405 - Instituto Federal do Ceará";"158133 - INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19100911 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"16.672,24";"0,00%";"0,00";
"2021";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44208 - Serviço Florestal Brasileiro";"440088 - SETORIAL PROG.ORCAMENTARIA E FINANCEIRA-SFB";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16100111 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"1.500,00";"1.980,00";"132,00%";"0,00";
"2021";"42000 - Ministério da Cultura";"20411 - Instituto do Patrimônio Histórico e Artístico Nacional";"403101 - INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210111 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.";"0,00";"12.644,43";"0,00%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220411 - RESTITUICAO DE BENEFICIOS ASSISTENCIAIS-PRINC";"31.898,00";"0,00";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"154215 - FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220611 - REST.DESPESAS EXERC.ANT.FIN.FTE.PRIM.-PRINC.";"0,00";"0,00";"0,00%";"0,00";
"2021";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"7 - Receitas Correntes - intra-orçamentárias";"79 - Outras Receitas Correntes";"792 - Indenizações e restituições";"79220611 - RESTIT.DESPESAS EXERC.ANTERIORES-PRINC-INTRA";"714.445,00";"- 11.961,23";"-1,67%";"0,00";
"2021";"26000 - Ministério da Educação";"26239 - Universidade Federal do Pará";"153063 - UNIVERSIDADE FEDERAL DO PARA";"2 - Receitas de Capital";"24 - Transferências de Capital";"243 - Transferências dos Municípios e de suas Entidades";"24300011 - TRANSF.DOS MUNICIPIOS E SUAS ENTIDADES-PRINC.";"0,00";"215.000,00";"0,00%";"0,00";
"2021";"26000 - Ministério da Educação";"26453 - Universidade Federal de Jataí";"156678 - UNIVERSIDADE FEDERAL DE JATAI";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13100111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"119.850,00";"2.196,38";"1,83%";"0,00";
