"Mês Ano";"Programa Orçamentário";"Ação Orçamentária";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"02/2023";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"00NY - TRANSFERENCIA DE RECURSOS PARA A CONTA DE DESENVOLVIMENTO ENERGETICO (LEI N. 10.438, DE 26 DE ABRIL DE 2002)";"1.713.252.300,00";"125.107.542,35";"125.107.542,35";
"02/2023";"0031 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO PUBLICO";"4264 - DEFESA DO INTERESSE PUBLICO NO PROCESSO JUDICIARIO - MINISTERIO PUBLICO FEDERAL";"57.398,19";"0,00";"0,00";
"02/2023";"2218 - GESTAO DE RISCOS E DE DESASTRES";"20GB - MONITORAMENTO E ALERTA DE DESASTRES NATURAIS - CEMADEN";"927.700,00";"80.973,28";"80.973,28";
"02/2023";"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"21AS - FORTALECIMENTO DA FAMILIA";"0,00";"0,00";"0,00";
"02/2023";"6011 - COOPERACAO COM O DESENVOLVIMENTO NACIONAL";"2510 - PRESTACAO DE ENSINO PROFISSIONAL MARITIMO";"139.073,87";"104.936,70";"60.063,37";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"123U - ADEQUACAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-116 (P/GUAIBA) - ENTRONCAMENTO BR-471 (PANTANO GRANDE) - NA BR-290/RS";"0,00";"1.979.279,97";"1.916.008,48";
"02/2023";"6012 - DEFESA NACIONAL";"20XL - SAUDE EM OPERACOES MILITARES";"0,00";"0,00";"0,00";
"02/2023";"2042 - PESQUISA E INOVACOES PARA A AGROPECUARIA";"20Y6 - PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA";"0,00";"0,00";"0,00";
"02/2023";"6014 - PREVENCAO E CONTROLE DO DESMATAMENTO E DOS INCENDIOS NOS BIOMAS";"214P - FISCALIZACAO AMBIENTAL E PREVENCAO E COMBATE A INCENDIOS FLORESTAIS";"6.026.997,87";"6.729.148,57";"7.029.968,27";
"02/2023";"2015 - FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"4324 - ATENCAO A SAUDE DE POPULACOES RIBEIRINHAS E DE AREAS REMOTAS DA REGIAO AMAZONICA MEDIANTE COOPERACAO COM A MARINHA DO BRASIL E COM O EXERCITO BRASILEIRO";"0,00";"0,00";"0,00";
"02/2023";"5023 - VIGILANCIA EM SAUDE";"20YE - AQUISICAO E DISTRIBUICAO DE IMUNOBIOLOGICOS E INSUMOS PARA PREVENCAO E CONTROLE DE DOENCAS";"1.584.317.234,14";"98.540.873,15";"97.347.012,89";
"02/2023";"1031 - AGROPECUARIA SUSTENTAVEL";"0301 - SUBVENCAO ECONOMICA EM OPERACOES DE INVESTIMENTO RURAL E AGROINDUSTRIAL (LEI N. 8.427, DE 1992)";"0,00";"188.717.122,47";"188.717.122,47";
"02/2023";"0033 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO";"4256 - APRECIACAO DE CAUSAS NA JUSTICA DO TRABALHO";"0,00";"78.330,22";"78.330,22";
"02/2023";"2208 - TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"6432 - PESQUISA, DESENVOLVIMENTO, FABRICACAO E COMERCIALIZACAO DE COMPONENTES SEMICONDUTORES";"1.161.227,63";"521.366,66";"521.366,66";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"15K0 - CONSTRUCAO DE CONTORNO RODOVIARIO EM ARAGARCAS - NA BR-070/GO";"0,00";"0,00";"0,00";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"10IW - CONSTRUCAO DE TRECHO RODOVIARIO - ITACARAMBI - DIVISA MG/BA - NA BR-135/MG";"35.646.332,00";"0,00";"0,00";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7W07 - ADEQUACAO DE TRECHO RODOVIARIO - CASTANHAL - SANTA MARIA DO PARA - TREVO DE SALINOPOLIS - DIVISA PA/MA - NA BR-316/PA";"750.000,00";"0,00";"0,00";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7XM7 - CONSTRUCAO DE TRECHO RODOVIARIO - PORTO VELHO - VILHENA - NA BR-364/RO";"0,00";"0,00";"0,00";
"02/2023";"6012 - DEFESA NACIONAL";"20IH - MODERNIZACAO E REVITALIZACAO DE AERONAVES E SISTEMAS EMBARCADOS";"0,00";"0,00";"0,00";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7N22 - CONSTRUCAO DE TRECHO RODOVIARIO - DIVISA BA/PI - DIVISA PI/MA - NA BR-235/PI";"0,00";"0,00";"0,00";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"14PC - CONSTRUCAO DA SEGUNDA PONTE SOBRE O RIO GUAIBA E ACESSOS - NA BR-116/290/RS";"467.723,00";"0,00";"0,00";
"02/2023";"2204 - BRASIL NA FRONTEIRA DO CONHECIMENTO";"20V7 - PESQUISA, DESENVOLVIMENTO CIENTIFICO, DIFUSAO DO CONHECIMENTO E POPULARIZACAO DA CIENCIA NAS UNIDADES DE PESQUISA DO MCTI";"2.545.452,35";"1.208.524,03";"1.150.879,49";
"02/2023";"2208 - TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"2495 - CONTROLE DE BENS SENSIVEIS";"50.001,00";"1.910,08";"1.910,08";
"02/2023";"2021 - CIENCIA, TECNOLOGIA E INOVACAO";"20US - FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO";"0,00";"0,00";"0,00";
"02/2023";"5014 - ESTATISTICAS E AVALIACOES EDUCACIONAIS";"20RM - EXAMES E AVALIACOES DA EDUCACAO BASICA";"10.867.029,13";"534.184,41";"472.388,50";
"02/2023";"0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS";"0005 - SENTENCAS JUDICIAIS TRANSITADAS EM JULGADO (PRECATORIOS)";"0,00";"0,00";"0,00";
"02/2023";"5015 - JUSTICA";"20I7 - PROMOCAO DA POLITICA NACIONAL DE JUSTICA";"1.144.636,74";"6.260,47";"6.260,47";
"02/2023";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"154T - CONSTRUCAO DE UNIDADES OPERACIONAIS E ADMINISTRATIVAS DA PRF";"3.782.535,66";"15.615,27";"4.199,76";
"02/2023";"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"21AU - OPERACIONALIZACAO E APERFEICOAMENTO DO SISTEMA INTEGRADO NACIONAL DE DIREITOS HUMANOS - SINDH";"0,00";"0,00";"0,00";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"2907 - FISCALIZACAO DA EXPLORACAO DA INFRAESTRUTURA RODOVIARIA";"0,00";"0,00";"0,00";
"02/2023";"2221 - RECURSOS HIDRICOS";"12EP - INTEGRACAO DO RIO SAO FRANCISCO COM AS BACIAS DO NORDESTE SETENTRIONAL (EIXO LESTE)";"0,00";"0,00";"0,00";
"02/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"869V - MANUTENCAO E GESTAO DOS ATIVOS FERROVIARIOS";"4.495.012,18";"229.494,09";"213.690,82";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7242 - CONSTRUCAO DE TRECHO RODOVIARIO - CANTA - NOVO PARAISO - NA BR-432/RR";"200.304,00";"0,00";"0,00";
"02/2023";"3005 - TRANSPORTE AQUAVIARIO";"20LN - OPERACAO DE TERMINAIS HIDROVIARIOS";"60.022.955,88";"2.700,37";"2.700,37";
"02/2023";"6011 - COOPERACAO COM O DESENVOLVIMENTO NACIONAL";"20IG - APOIO AO PROGRAMA FORCAS NO ESPORTE (PROFESP) E PROJETO JOAO DO PULO (PJP)";"0,00";"0,00";"0,00";
"02/2023";"6011 - COOPERACAO COM O DESENVOLVIMENTO NACIONAL";"8425 - APOIO AO PROJETO RONDON";"- 1.500,00";"4.377,06";"4.377,06";
"02/2023";"5017 - ASSISTENCIA FARMACEUTICA NO SUS";"20AE - PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE";"104.244.143,64";"104.244.143,64";"104.244.143,64";
"02/2023";"5021 - GESTAO E ORGANIZACAO DO SUS";"218U - APOIO AO CUSTEIO DE DESPESAS INSTITUCIONAIS DE ENTIDADES REPRESENTATIVAS DOS ENTES ESTADUAIS E MUNICIPAIS NO AMBITO DA SAUDE - CONASS E CONASEMS";"2.403.333,32";"1.201.666,66";"1.201.666,66";
"02/2023";"5020 - DESENVOLVIMENTO CIENTIFICO, TECNOLOGICO E PRODUTIVO EM SAUDE";"20K7 - APOIO AO DESENVOLVIMENTO E MODERNIZACAO DE ESTRUTURAS PRODUTIVAS E TECNOLOGICAS PARA FORTALECIMENTO DO COMPLEXO ECONOMICO-INDUSTRIAL DA SAUDE";"0,00";"0,00";"0,00";
"02/2023";"2208 - TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"21AD - PESQUISA, DESENVOLVIMENTO E INOVACAO NAS UNIDADES DE PESQUISA DO MCTI";"164.955,00";"34.607,13";"33.595,65";
"02/2023";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"20IE - ARTICULACAO DE POLITICA PUBLICA SOBRE DROGAS";"0,00";"0,00";"0,00";
"02/2023";"5015 - JUSTICA";"21BR - GESTAO DE ATIVOS E DESCAPITALIZACAO DO CRIME";"699.818,17";"452.943,97";"356.940,22";
"02/2023";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"2723 - POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO";"20.712.619,84";"9.724.079,73";"6.100.785,45";
"02/2023";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"25.603.313,20";"7.301.084,92";"1.189.253,05";
"02/2023";"5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"00IN - BENEFICIOS DE PRESTACAO CONTINUADA (BPC) A PESSOA COM DEFICIENCIA E DA RENDA MENSAL VITALICIA (RMV) POR INVALIDEZ";"915.000,00";"3.897.928.811,48";"3.861.723.948,92";
"02/2023";"5021 - GESTAO E ORGANIZACAO DO SUS";"20YD - EDUCACAO E TRABALHO NA SAUDE";"130.242.282,93";"123.808.587,35";"120.162.055,19";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"21DO - FISCALIZACAO DOS SERVICOS DE TRANSPORTE TERRESTRE E DA INFRAESTRUTURA CONCEDIDA";"16.868.047,45";"993.019,17";"940.815,69";
"02/2023";"2221 - RECURSOS HIDRICOS";"20VR - CONSERVACAO E RECUPERACAO DE BACIAS HIDROGRAFICAS";"0,00";"0,00";"0,00";
"02/2023";"2206 - POLITICA NUCLEAR";"2478 - PRODUCAO E FORNECIMENTO DE RADIOFARMACOS NO PAIS";"22.181.013,76";"442.105,48";"301.805,61";
"02/2023";"0902 - OPERACOES ESPECIAIS: FINANCIAMENTOS COM RETORNO";"0031 - FINANCIAMENTO AOS SETORES PRODUTIVOS DA REGIAO NORDESTE";"0,00";"234.237.990,29";"234.237.990,29";
"02/2023";"5011 - EDUCACAO BASICA DE QUALIDADE";"20RI - FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA";"9.555.578,57";"1.423.509,76";"450.976,06";
"02/2023";"2206 - POLITICA NUCLEAR";"218E - ARMAZENAMENTO DE REJEITOS RADIATIVOS";"40.000,00";"38.498,68";"38.498,68";
"02/2023";"5021 - GESTAO E ORGANIZACAO DO SUS";"8648 - DESENVOLVIMENTO E FORTALECIMENTO DA ECONOMIA DA SAUDE";"800.000,00";"800.000,00";"0,00";
"02/2023";"5021 - GESTAO E ORGANIZACAO DO SUS";"2016 - FUNCIONAMENTO DO CONSELHO NACIONAL DE SAUDE";"8.000.000,00";"347.165,32";"380.065,17";
"02/2023";"0902 - OPERACOES ESPECIAIS: FINANCIAMENTOS COM RETORNO";"00IG - CONCESSAO DE FINANCIAMENTO ESTUDANTIL - FIES (LEI N. 10.260, DE 2001)";"0,00";"323.122.890,93";"323.166.860,66";
"02/2023";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RW - APOIO A FORMACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0,00";"0,00";"0,00";
"02/2023";"6015 - EDUCACAO INFANTIL";"00SU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL";"0,00";"0,00";"0,00";
"02/2023";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"3.810.379.042,56";"368.897.850,39";"368.897.850,39";
"02/2023";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"21B4 - FOMENTO AO DESENVOLVIMENTO E MODERNIZACAO DOS SISTEMAS DE ENSINO DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"0,00";"0,00";"0,00";
"02/2023";"2015 - FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"6217 - ATENCAO A SAUDE NOS SERVICOS AMBULATORIAIS E HOSPITALARES DO MINISTERIO DA SAUDE";"0,00";"0,00";"0,00";
"02/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"8567 - AUXILIOS PECUNIARIOS AO PESSOAL ATIVO MILITAR DOS EXTINTOS TERRITORIOS (LEI 10.486/2002, ART.65)";"10.000,00";"9.425,77";"402.918,00";
"02/2023";"2058 - DEFESA NACIONAL";"1211 - IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE";"0,00";"0,00";"0,00";
"02/2023";"2221 - RECURSOS HIDRICOS";"1851 - AQUISICAO DE EQUIPAMENTOS E/OU IMPLANTACAO DE OBRAS DE INFRAESTRUTURA HIDRICA DE PEQUENO E MEDIO VULTO";"0,00";"0,00";"0,00";
"02/2023";"3003 - PETROLEO, GAS, DERIVADOS E BIOCOMBUSTIVEIS";"4892 - PLANEJAMENTO DOS SETORES DE PETROLEO, DERIVADOS, GAS NATURAL E BIOCOMBUSTIVEIS";"73.000,00";"5.370,30";"5.370,30";
"02/2023";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"6148 - ASSISTENCIA MEDICA QUALIFICADA E GRATUITA A TODOS OS NIVEIS DA POPULACAO E DESENVOLVIMENTO DE ATIVIDADES EDUCACIONAIS E DE PESQUISA NO CAMPO DA SAUDE - REDE SARAH DE HOSPITAIS DE REABILITACAO";"108.333.333,33";"108.333.333,33";"108.333.333,33";
"02/2023";"5021 - GESTAO E ORGANIZACAO DO SUS";"20YN - SISTEMAS DE TECNOLOGIA DE INFORMACAO E COMUNICACAO PARA A SAUDE (E-SAUDE)";"12.760.019,67";"0,00";"0,00";
"02/2023";"0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"00OQ - CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE PROGRAMACAO ESPECIFICA";"4.482.901,87";"1.524.583,39";"1.588.195,19";
"02/2023";"2054 - PLANEJAMENTO URBANO";"1D73 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"0,00";"0,00";"0,00";
"02/2023";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"20RZ - ADMINISTRACAO DO FINANCIAMENTO ESTUDANTIL - FIES";"1.000,00";"3.437.692,10";"3.437.692,10";
"02/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"218S - APOIO AO PLANEJAMENTO, GERENCIAMENTO E ACOMPANHAMENTO DA IMPLEMENTACAO DE EMPREENDIMENTOS DE INFRAESTRUTURA";"0,00";"0,00";"0,00";
"02/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20UC - ESTUDOS, PROJETOS E PLANEJAMENTO DE INFRAESTRUTURA DE TRANSPORTES";"21.531.659,50";"1.000,00";"1.000,00";
"02/2023";"6012 - DEFESA NACIONAL";"20X1 - PARTICIPACAO BRASILEIRA EM OPERACOES INTERNACIONAIS";"48.665,70";"97.931,64";"59.111,39";
"02/2023";"0911 - OPERACOES ESPECIAIS - REMUNERACAO DE AGENTES FINANCEIROS";"00M4 - REMUNERACAO A AGENTES FINANCEIROS";"7.248.026,85";"7.212.906,63";"7.200.373,81";
"02/2023";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";
"02/2023";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"8933 - ESTRUTURACAO DE SERVICOS DE ATENCAO AS URGENCIAS E EMERGENCIAS NA REDE ASSISTENCIAL";"0,00";"0,00";"0,00";
"02/2023";"2082 - POLITICA EXTERNA";"20WW - RELACOES E NEGOCIACOES BILATERAIS";"0,00";"0,00";"0,00";
"02/2023";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"20SP - OPERACIONALIZACAO DO SISTEMA NACIONAL DE TRANSPLANTES";"1.090.000,00";"1.090.000,00";"1.090.000,00";
"02/2023";"5011 - EDUCACAO BASICA DE QUALIDADE";"00O0 - CONCESSAO DE BOLSAS DE APOIO A EDUCACAO BASICA";"64.304.500,00";"31.356.590,62";"20.998.901,00";
"02/2023";"5021 - GESTAO E ORGANIZACAO DO SUS";"8715 - PRESERVACAO, ORGANIZACAO, DISSEMINACAO E ACESSO AO CONHECIMENTO E AO PATRIMONIO CULTURAL DA SAUDE";"73.266,00";"25.700,00";"25.700,00";
"02/2023";"5021 - GESTAO E ORGANIZACAO DO SUS";"21CF - IMPLANTACAO, DESENVOLVIMENTO E MANUTENCAO DE SAUDE DIGITAL, TELESSAUDE E INOVACAO NO SUS";"0,00";"0,00";"0,00";
"02/2023";"5021 - GESTAO E ORGANIZACAO DO SUS";"21EC - GESTAO DE PROGRAMAS E PROJETOS DE COOPERACAO TECNICA E CONTRATOS DE GESTAO";"4.513.350,00";"4.493.450,00";"0,00";
"02/2023";"6012 - DEFESA NACIONAL";"14T0 - AQUISICAO DE AERONAVES DE CACA E SISTEMAS AFINS - PROJETO FX-2";"0,00";"0,00";"0,00";
"02/2023";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"8758 - APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM ONCOLOGIA - INCA";"42.252.040,55";"19.484.972,56";"8.893.254,43";
"02/2023";"5017 - ASSISTENCIA FARMACEUTICA NO SUS";"20YS - MANUTENCAO E FUNCIONAMENTO DO PROGRAMA FARMACIA POPULAR DO BRASIL PELO SISTEMA DE CO-PAGAMENTO";"43.263.235,47";"2.532.080,46";"2.532.080,46";
"02/2023";"5019 - ATENCAO PRIMARIA A SAUDE";"00UC - TRANSFERENCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES COMUNITARIOS DE SAUDE";"651.007.812,00";"651.007.812,00";"651.007.812,00";
"02/2023";"2015 - FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"0,00";"0,00";"0,00";
"02/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"214H - INATIVOS MILITARES DA UNIAO";"589.493.939,80";"2.374.153.724,56";"2.424.941.099,50";
"02/2023";"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"0355 - FINANCIAMENTO DE PROJETOS DO SETOR PRODUTIVO NO AMBITO DO FUNDO DE DESENVOLVIMENTO DO NORDESTE - FDNE (LEI COMPLEMENTAR N. 125, DE 3 DE JANEIRO DE 2007)";"0,00";"0,00";"0,00";
"02/2023";"2212 - MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"210D - FOMENTO A INOVACAO, EMPREENDEDORES, ARTESAOS E EMPRESAS";"10.000,00";"0,00";"0,00";
"02/2023";"1041 - CONSERVACAO E USO SUSTENTAVEL DA BIODIVERSIDADE E DOS RECURSOS NATURAIS";"20VY - IMPLEMENTACAO DE ACOES DE CIDADANIA E EDUCACAO AMBIENTAL";"9.166,67";"9.166,66";"9.166,66";
"02/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2237 - AUDITORIA E FISCALIZACAO TRIBUTARIA E ADUANEIRA";"10.870.543,97";"3.116.221,57";"3.019.727,88";
"02/2023";"0909 - OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS";"00OM - INDENIZACAO A SERVIDORES EM EXERCICIO EM LOCALIDADES DE FRONTEIRA (LEI N. 12.855, DE 2013)";"453.395,84";"10.035.432,29";"8.975.372,44";
"02/2023";"6011 - COOPERACAO COM O DESENVOLVIMENTO NACIONAL";"1211 - IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE";"0,00";"0,00";"0,00";
"02/2023";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"4.621.785,67";"551.854,84";"201.203,86";
"02/2023";"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"21AR - PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS";"195.683,00";"8.267,69";"2.324,16";
"02/2023";"6012 - DEFESA NACIONAL";"14LW - IMPLANTACAO DO SISTEMA DE DEFESA ESTRATEGICO ASTROS";"10.060.000,00";"- 12.996,21";"- 15.652,41";
"02/2023";"6012 - DEFESA NACIONAL";"21D1 - GERENCIAMENTO, MELHORIA, MODERNIZACAO E RECUPERACAO DE SISTEMAS DE ARTILHARIA ANTIAEREA";"34.947,62";"1.328,10";"0,00";
"02/2023";"2206 - POLITICA NUCLEAR";"1393 - IMPLANTACAO DA USINA DE ENRIQUECIMENTO DE URANIO EM RESENDE - RJ";"0,00";"0,00";"0,00";
"02/2023";"6012 - DEFESA NACIONAL";"21BT - PROTECAO, FISCALIZACAO E COMBATE A ILICITOS NA AMAZONIA LEGAL E SUA REGIAO FRONTEIRICA";"0,00";"0,00";"0,00";
"02/2023";"5025 - CULTURA";"20KH - ACOES INTEGRADAS DE CULTURA E EDUCACAO";"0,00";"0,00";"0,00";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"1C09 - CONSTRUCAO DE TRECHO RODOVIARIO - SAO DESIDERIO - DIVISA BA/MG - NA BR-135/BA";"3.571.733,20";"0,00";"0,00";
"02/2023";"6012 - DEFESA NACIONAL";"20X5 - OPERACOES DE COMANDO E CONTROLE DA DEFESA NACIONAL";"431,20";"406,20";"406,20";
"02/2023";"3002 - GEOLOGIA, MINERACAO E TRANSFORMACAO MINERAL";"212H - MANUTENCAO DE CONTRATO DE GESTAO COM ORGANIZACOES SOCIAIS (LEI N. 9.637, DE 15 DE MAIO DE 1998)";"0,00";"0,00";"0,00";
"02/2023";"6012 - DEFESA NACIONAL";"3138 - IMPLANTACAO DO SISTEMA DE AVIACAO DO EXERCITO";"18.033.325,00";"0,00";"0,00";
"02/2023";"6012 - DEFESA NACIONAL";"15W6 - IMPLANTACAO DO PROGRAMA ESTRATEGICO DO EXERCITO LUCERNA (PRG EE LUCERNA)";"1.163.455,16";"0,00";"0,00";
"02/2023";"6012 - DEFESA NACIONAL";"20X6 - ADEQUACAO E MANUTENCAO DE UNIDADES MILITARES PARA A SOBERANIA E INTEGRIDADE NACIONAL NA REGIAO DO CALHA NORTE";"139.891,41";"28.927,34";"28.927,34";
"02/2023";"6011 - COOPERACAO COM O DESENVOLVIMENTO NACIONAL";"20X4 - MANUTENCAO E APRIMORAMENTO DO CENTRO GESTOR E OPERACIONAL DO SISTEMA DE PROTECAO DA AMAZONIA - CENSIPAM";"1.909.013,98";"612.604,48";"502.497,85";
"02/2023";"6012 - DEFESA NACIONAL";"2866 - ACOES DE CARATER SIGILOSO";"2.105.235,06";"1.194.118,12";"1.149.687,67";
"02/2023";"2216 - POLITICA EXTERNA";"00CB - CONCESSAO DE BOLSAS DE ESTUDO A ALUNOS ESTRANGEIROS, NO SISTEMA EDUCACIONAL BRASILEIRO";"720.000,00";"232.628,00";"232.628,00";
"02/2023";"5017 - ASSISTENCIA FARMACEUTICA NO SUS";"4368 - PROMOCAO DA ASSISTENCIA FARMACEUTICA POR MEIO DA DISPONIBILIZACAO DE MEDICAMENTOS E INSUMOS EM SAUDE DO COMPONENTE ESTRATEGICO";"66.424.286,09";"7.068.004,72";"18.639.382,67";
"02/2023";"2015 - FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"6146 - PESQUISA EM SAUDE E AVALIACAO DE NOVAS TECNOLOGIAS PARA O SUS";"0,00";"0,00";"0,00";
"02/2023";"3005 - TRANSPORTE AQUAVIARIO";"20LO - OPERACAO DE ECLUSAS";"42.935.339,13";"127.504,35";"113.552,79";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7U06 - CONSTRUCAO DE ACESSO RODOVIARIO AO TERMINAL PORTUARIO DE CAPUABA - NA BR-447/ES";"6.380.356,00";"0,00";"0,00";
"02/2023";"6012 - DEFESA NACIONAL";"2B28 - APOIO AO DESENVOLVIMENTO DE TECNOLOGIAS DE INTERESSE DA DEFESA NACIONAL";"563.013,30";"14.308,85";"14.308,85";
"02/2023";"6012 - DEFESA NACIONAL";"2452 - ADEQUACAO DA INFRAESTRUTURA DOS PELOTOES ESPECIAIS DE FRONTEIRA DA REGIAO DO CALHA NORTE";"192.140,01";"17.900,00";"17.900,00";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7530 - ADEQUACAO DE TRECHO RODOVIARIO - NAVEGANTES - RIO DO SUL - NA BR-470/SC";"53.324.738,00";"269.986,32";"40.642,33";
"02/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"13XG - CONSTRUCAO DE TRECHO RODOVIARIO - DIVISA BA/MG (SALTO DA DIVISA) - ENTRONCAMENTO MG-406 (ALMENARA) - NA BR-367/MG";"1.011.922,13";"0,00";"0,00";
